time,real,ma_pred,lr_pred,lstm_pred,arima_pred,ma_error,lr_error,lstm_error,arima_error,ma_accuracy,lr_accuracy,lstm_accuracy,arima_accuracy
2026-04-20 03:00:00,972.5118234014699,968.3683410493827,978.7402667342104,896.5471755073947,958.359231316558,0.42605984342636355,0.6404491115548453,7.81117988143118,1.4552616990723715,99.57394015657364,99.35955088844516,92.18882011856883,98.54473830092763
2026-04-20 04:00:00,1001.9066666666666,964.1091957634529,956.07352267849,908.3189215959582,981.6813045454352,3.7725540871951186,4.574592176401325,9.340964401611775,2.0186872484361276,96.22744591280488,95.42540782359868,90.65903559838823,97.98131275156388
2026-04-20 05:00:00,933.5658333333333,977.0771587264159,995.0547877443139,923.4761738186806,1026.9198444492517,4.660766690413641,6.586461523707637,1.0807657215375113,9.999724473912488,95.33923330958636,93.41353847629236,98.91923427846248,90.0002755260875
2026-04-20 06:00:00,896.3127777777778,969.3281078004899,918.8761475182137,924.1868047396633,829.794526128185,8.14618867799012,2.5173544659685727,3.1098549137047247,7.42132136222704,91.85381132200988,97.48264553403143,96.89014508629528,92.57867863777295
2026-04-20 07:00:00,637.3644444444444,943.9284259259258,913.0426805831871,915.518962706228,892.2992627220335,48.0986952054874,43.2528420029825,43.64136102763555,39.998280497086995,51.9013047945126,56.7471579970175,56.35863897236445,60.001719502913005
2026-04-20 08:00:00,456.91055555555556,822.4143518518518,575.6520056435693,825.5393854521465,372.8500999516316,79.99460547631293,25.987898209888478,80.67855413153603,18.397573569232872,20.005394523687073,74.01210179011153,19.321445868463968,81.60242643076712
2026-04-20 09:00:00,444.4529166666667,663.5292592592592,321.843064536097,730.5114156377089,327.81878172388105,49.29123746911907,27.58669085808369,64.36193536909151,26.24218012056822,50.70876253088093,72.41330914191632,35.63806463090849,73.75781987943178
2026-04-20 10:00:00,474.97222222222223,512.9093055555555,509.4440703759917,738.4894347620581,434.36696654576997,7.987221474940048,7.257655614572206,55.480552379870694,8.54897481930102,92.01277852505996,92.7423443854278,44.519447620129306,91.45102518069898
2026-04-20 11:00:00,533.2917361111112,458.77856481481484,634.1425000781443,718.9430867169131,515.6746411995857,13.972309385415176,18.91099320279377,34.81234342006033,3.3034629488154916,86.02769061458483,81.08900679720622,65.18765657993967,96.6965370511845
2026-04-20 12:00:00,552.0527777777778,484.23895833333336,770.8417248727687,671.1937178667067,567.6792771432804,12.283937727371075,39.631889540652175,21.581440196445794,2.8306169255057787,87.71606227262893,60.368110459347825,78.4185598035542,97.16938307449422
2026-04-20 13:00:00,591.264375,520.1055787037038,631.0431522008591,664.1297965343923,572.5527249978563,12.035021777913839,6.7277480062720105,12.323661734971322,3.1646841570902433,87.96497822208616,93.27225199372799,87.67633826502868,96.83531584290975
2026-04-20 14:00:00,654.5994444444444,558.8696296296297,659.214620534887,683.7456964606688,615.5073036924807,14.624182105143735,0.7050381923802943,4.452532348383011,5.971917801601716,85.37581789485627,99.2949618076197,95.54746765161698,94.02808219839828
2026-04-20 15:00:00,692.3083333333333,599.3055324074074,720.0612931889852,692.8029266473324,719.6875830052584,13.433725472887925,4.008757156226436,0.07144119031728287,3.9547768463365456,86.56627452711207,95.99124284377356,99.92855880968271,96.04522315366346
2026-04-20 16:00:00,687.2283333333334,646.0573842592593,735.0092344618951,703.4237391905283,704.8291275778644,5.9908689844579674,6.952696623668753,2.3566266219904994,2.5611275599130345,94.00913101554204,93.04730337633124,97.6433733780095,97.43887244008697
2026-04-20 17:00:00,853.5527777777778,678.0453703703703,702.1318621252597,708.9777661666848,687.5637268881312,20.561986555106827,17.74007648908859,16.938028365099303,19.446840923158685,79.43801344489317,82.2599235109114,83.0619716349007,80.55315907684131
2026-04-20 18:00:00,973.1481944444445,744.3631481481481,939.1642349258142,745.3410070369447,1014.3572191859457,23.509784799724805,3.4921669394897465,23.409300732202606,4.234609381875991,76.4902152002752,96.50783306051025,76.59069926779739,95.765390618124
2026-04-20 19:00:00,722.2170138888889,837.9764351851851,1011.8061336499106,804.4790403080601,1048.137482977859,16.02834315311567,40.09724420665257,11.39020887589156,45.127775006850236,83.97165684688433,59.90275579334743,88.60979112410844,54.872224993149764
2026-04-20 20:00:00,694.8591666666666,849.6393287037039,635.9058710280866,794.7297399798108,467.4644003376274,22.275040679039844,8.484207803055538,14.372779133394301,32.72530280054916,77.72495932096015,91.51579219694446,85.6272208666057,67.27469719945084
2026-04-20 21:00:00,720.3169675925926,796.7414583333333,799.6573033161719,761.8509237571421,874.9192082573522,10.609841802861148,11.014642066359565,5.766066611392237,21.46308467249682,89.39015819713885,88.98535793364043,94.23393338860777,78.53691532750318
2026-04-20 22:00:00,719.1286805555555,712.4643827160494,652.49783447179,744.8063742308954,684.1807068708109,0.9267184051618865,9.2654969667307,3.570667443760242,4.8597663574961185,99.07328159483811,90.7345030332693,96.42933255623976,95.14023364250389
2026-04-20 23:00:00,747.3138425925927,711.4349382716049,722.7352708075563,738.2580401479288,744.834282528119,4.801049074176938,3.2889223220819823,1.2117803697101794,0.331796351566497,95.19895092582306,96.71107767791801,98.78821963028982,99.6682036484335
2026-04-21 00:00:00,814.2191666666666,728.9198302469136,765.0634880577188,744.0926998421635,741.3817586220406,10.47621327424164,6.037155672739361,8.612726117906808,8.94567593425923,89.52378672575836,93.96284432726064,91.3872738820932,91.05432406574077
2026-04-21 01:00:00,853.3118055555556,760.220563271605,828.8097501961367,769.7030552433167,872.0147709396962,10.909405176146928,2.8714070519001615,9.798147613556651,2.1918090506158996,89.09059482385307,97.12859294809984,90.20185238644335,97.8081909493841
2026-04-21 02:00:00,847.2875,804.9482716049383,853.083520008746,812.6039281956397,847.0737992317097,4.997032104812321,0.6840676876203091,4.0934832396748835,0.025221753925358643,95.00296789518768,99.31593231237969,95.90651676032512,99.97477824607464
2026-04-21 03:00:00,889.9181944444445,838.272824074074,841.5586650391323,819.1212020015557,855.1319648179337,5.803384029316474,5.434154477030546,7.95544948792576,3.9089244206572213,94.19661597068352,94.56584552296945,92.04455051207424,96.09107557934279
2026-04-21 04:00:00,918.4938888888889,863.5058333333333,893.5468655344339,840.3447605084599,906.3471256935364,5.986763354743193,2.716079405235205,8.508399383578567,1.322465325277945,94.01323664525681,97.2839205947648,91.49160061642144,98.67753467472205
2026-04-21 05:00:00,813.9896527777778,885.2331944444444,893.9698488805535,869.2995690651381,940.7601657320927,8.752389102680198,9.825701816950566,6.794916384822912,15.573971059915145,91.2476108973198,90.17429818304943,93.20508361517709,84.42602894008485
2026-04-21 06:00:00,651.3013888888889,874.133912037037,770.1356458723657,814.2688124443,725.4394104769418,34.21342667920565,18.245663069474844,25.02181422235737,11.383059034240862,65.78657332079436,81.75433693052516,74.97818577764264,88.61694096575914
2026-04-21 07:00:00,512.9229717199814,794.5949768518518,623.6712589237319,758.1441600346477,564.4405957139165,54.91506925247302,21.591602113740183,47.80857981313794,10.043929953299104,45.08493074752698,78.40839788625982,52.19142018686206,89.9560700467009
2026-04-21 08:00:00,626.7456944444444,659.4046711288828,486.8429836093373,663.8566618917912,442.6227929160968,5.210881697940932,22.322085668114358,5.921216176880544,29.377609317532944,94.78911830205907,77.67791433188565,94.07878382311945,70.62239068246706
2026-04-21 09:00:00,573.2032407407407,596.9900183511049,700.4138408825567,644.7069331150567,741.849640007056,4.149798172743223,22.19293107579501,12.474404764689217,29.421745600805814,95.85020182725678,77.807068924205,87.52559523531079,70.57825439919418
2026-04-21 10:00:00,576.0846006944445,570.9573023017222,550.8263057828215,639.4265970185545,483.81362778938194,0.8900252474274747,4.384476669082154,10.995259419841123,16.01691362585182,99.10997475257253,95.61552333091785,89.00474058015888,83.98308637414817
2026-04-21 11:00:00,590.0761030092592,592.0111786265433,655.411808672898,643.5569908807626,618.1368627534732,0.32793661824560916,11.072420206553184,9.063388196668615,4.7554475772040705,99.67206338175438,88.92757979344681,90.93661180333139,95.24455242279593
2026-04-21 12:00:00,576.5149305555556,579.7879814814816,638.1199407378058,663.3773412983115,578.1311814128895,0.5677304701843416,10.685761446435547,15.066810266136812,0.2803484821765977,99.43226952981566,89.31423855356445,84.93318973386319,99.71965151782341
2026-04-21 13:00:00,578.878231993455,580.8918780864198,608.3483872551312,659.8247442374808,578.9050615862437,0.3478531376159189,5.090907488469781,13.983340151740418,0.004634755861587728,99.65214686238409,94.90909251153022,86.01665984825958,99.99536524413841
